video_id,published_at,channel_id,title,description,channel_title,tags,duration,definition,caption,view_count,like_count,comment_count,channel_description,channel_keywords,channel_subscriber_count,channel_video_count,channel_published_at,duplicate_count,duplicate_view_count,duplicate_changes,category,channel_age,video_age,hour_of_day_published,day_of_week_published,title_non_english,description_non_english,title_emoji,description_emoji,title_word_count,description_word_count,tag_count,title_no_talking,title_sleep,title_ear,title_triggers,title_massage,title_soft,title_tapping,title_tingles,title_sounds,title_crunchy,description_no_talking,description_sleep,description_ear,description_triggers,description_massage,description_soft,description_tapping,description_tingles,description_sounds,description_crunchy,tags_no_talking,tags_sleep,tags_ear,tags_triggers,tags_massage,tags_soft,tags_tapping,tags_tingles,tags_sounds,tags_crunchy,channel_keywords_satisfying,channel_keywords_soap,channel_keywords_sleep,channel_keywords_tapping,channel_keywords_relaxing,channel_keywords_sounds,channel_keywords_no_talking,channel_keywords_tingles,channel_keywords_ear,channel_keywords_video
jmoYpP4QPN8,2023-08-09 15:00:12-05:00,UC6pDS2qoRTcf0FFGARnS_tg,ASMR Mic Scratching Brain Scratching with 9 Mics XXL ULTRA LONG NAILS No Talking for Sleep,In this ASMR no talking video i am scratching 9 different mics with different mic covers fluffy mic covers foam mic covers no mic covers and XXL ultra long nails I really hope all the triggers mic scratching and brain scratching sounds of this ASMR video can help you sleep and relax Best with headphones My upload schedule New ASMR YouTube Videos every Monday Wednesday Friday Ways to support me Watching liking subscribing and commenting on my videos Paypal Donation httppaypalmeAlexaASMRsounds Find me on Spotify and all other streaming platforms Regularly Updated Spotify httpsopenspotifycomartist2EhgjuObTmGoYLqtqoYYRF Itunes Apple Music httpsmusicapplecomusartistalexaasmr1462296792 httpsopenspotifycomartist0GAwykjWZ5scqjOIhzvXnT Connect with me httpswwwinstagramcomalexaasmrofficial httpswwwtiktokcomalexaasmrofficial Contact For business inquires ONLY please use this email alexaasmrofficialgmailcom Thank you for your support asmr asmrnotalking asmrmicscratching asmrsleep,Alexa ASMR,"[""asmr"", ""asmr no talking"", ""asmr mic scratching"", ""asmr mic scratching no talking"", ""asmr mic scratching foam cover"", ""asmr mic scratching fluffy"", ""asmr mic scratching no cover"", ""asmr mic scratching long nails"", ""asmr scratching"", ""asmr scratching no talking"", ""asmr scratching microphone"", ""asmr scratching mic"", ""asmr scratching mic no talking"", ""asmr brain scratching"", ""asmr sleep"", ""asmr sleep no talking"", ""asmr sleep relaxation"", ""asmr long nails"", ""asmr long nails scratching"", ""asmr triggers"", ""alexa asmr""]",2403,hd,FALSE,4348,299,24,Hi everybody Welcome to my channelThank you very much for being here Im Alexa and i create no talking ASMR videosI like to try out different types of triggers such as tapping scratching tracing ear cleaning crinkles brushing etc I hope my videos bring you relaxation stress relief and most importantly sleep Thank you very much for your support Find all my social media links here httpslinktreealexaasmrofficial,asmr alexa asmr asmr no talking asmr sleep asmr triggers asmr videos asmr scratching asmr scratching no talking asmr mic scratching asmr mic scratching no talking asmr mic scratching long nails asmr mic scratching with cover asmr scratching microphone asmr tapping asmr tapping no talking asmr tapping and scratching asmr mic tapping asmr massage asmr massage no talking asmr massage sleep asmr long nails scratching asmr long nails asmr sleep relaxation,107000,509,2020-03-09 12:34:30.656901-05:00,0,4348,[],Entertainment,3.43,0.01,15,Wednesday,1,1,1,1,16,123,21,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
V-49I6-L0UE,2023-08-07 15:00:15-05:00,UC6pDS2qoRTcf0FFGARnS_tg,ASMR 20 Up Close Triggers in 20 Minutes Scratching Tapping Brushing Massage etc No Talking,In this ASMR no talking video I am combining different up close asmr triggers that change every minute Tapping scratching mic scratching mic tapping mic brushing ear massage head massage brain massage crinkles and more with different mic covers fluffy mic covers foam mic covers no mic covers long nails brushes and mics I really hope this ASMR video can help you focus sleep and relax Best with headphones TIMESTAMPS 000 Preview 137 Mic Scratching Foam Mic Cover 244 Brain Scratching Pink Comb 345 Brain Massage Fluffy Mic Cover 451 Scratching Massage Sharp Hearts 556 Scratching Tapping Rhinestone Fingers 703 Mic Brushing Silicone Brush 806 Brain Massage Fluffy Brushes 909 Mic Scratching Foam Mic Cover Blue Nails 1013 Mic Brushing 2 Brushes 1222 Crinkles 1327 Mic Brushing Mermaid Tale Brush Fluffy Cover 1428 Forks 1536 Hair Rollers 1608 Mic Scratching Brushing Strawberry Brush 1634 Brain Massage Red Roller 1749 Fluffy Fingers 1854 Brain Massage Fluffy Mic Cover My upload schedule New ASMR YouTube Videos every Monday Wednesday Friday Ways to support me Watching liking subscribing and commenting on my videos Paypal Donation httppaypalmeAlexaASMRsounds Find me on Spotify and all other streaming platforms Regularly Updated Spotify httpsopenspotifycomartist2EhgjuObTmGoYLqtqoYYRF Itunes Apple Music httpsmusicapplecomusartistalexaasmr1462296792 httpsopenspotifycomartist0GAwykjWZ5scqjOIhzvXnT Connect with me httpswwwinstagramcomalexaasmrofficial httpswwwtiktokcomalexaasmrofficial Contact For business inquires ONLY please use this email alexaasmrofficialgmailcom Thank you for your support asmr asmrnotalking asmrsleep,Alexa ASMR,"[""asmr"", ""asmr no talking"", ""asmr scratching"", ""asmr scratching no talking"", ""asmr mic scratching"", ""asmr mic scratching no talking"", ""asmr mic scratching long nails"", ""asmr mic scratching with cover"", ""asmr scratching microphone"", ""asmr tapping"", ""asmr tapping no talking"", ""asmr tapping and scratching"", ""asmr mic tapping"", ""asmr massage"", ""asmr massage no talking"", ""asmr massage sleep"", ""asmr mic brushing"", ""asmr long nails"", ""asmr long nails scratching"", ""asmr triggers"", ""asmr sleep"", ""alexa asmr"", ""asmr up close""]",1201,hd,FALSE,6647,354,27,Hi everybody Welcome to my channelThank you very much for being here Im Alexa and i create no talking ASMR videosI like to try out different types of triggers such as tapping scratching tracing ear cleaning crinkles brushing etc I hope my videos bring you relaxation stress relief and most importantly sleep Thank you very much for your support Find all my social media links here httpslinktreealexaasmrofficial,asmr alexa asmr asmr no talking asmr sleep asmr triggers asmr videos asmr scratching asmr scratching no talking asmr mic scratching asmr mic scratching no talking asmr mic scratching long nails asmr mic scratching with cover asmr scratching microphone asmr tapping asmr tapping no talking asmr tapping and scratching asmr mic tapping asmr massage asmr massage no talking asmr massage sleep asmr long nails scratching asmr long nails asmr sleep relaxation,107000,509,2020-03-09 12:34:30.656901-05:00,0,6647,[],Entertainment,3.43,0.02,15,Monday,1,1,1,1,15,224,23,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
mrFKMa5e6-I,2023-08-04 15:00:28-05:00,UC6pDS2qoRTcf0FFGARnS_tg,ASMR ONLY 0001 CAN REACH S TIER WITHOUT SLEEPING Scratching Tapping Massage etc No Talking,In this ASMR no talking video I am comparing different asmr triggers on a very intense ASMR test for sleep and relaxation Tapping scratching mic scratching mic tapping mic brushing ear massage head massage brain massage crinkles and more with different mic covers fluffy mic covers foam mic covers no mic covers long nails brushes items and mics Can you reach the S TIER without sleeping I really hope this ASMR video can help you focus sleep and relax Best with headphones TIMESTAMPS 000 Preview 047 F Tier Mic Scratching Foam Mic Cover 148 D Tier Brain Massage Binaural Head Mic 248 C Tier Ear Massage 349 C Tier Tapping Scratching 450 B Tier 3 Mics Mic Brushing Scratching Tapping 551 B Tier 3Dio Binaural Head Mic 656 C Tier Zoom Mic Ultra Long Nails 758 C Tier Brain Massage 855 S Tier 9 Mics Foam Fluffy No Mic Covers 959 S Tier 20 Mics Foam No Mic Covers My upload schedule New ASMR YouTube Videos every Monday Wednesday Friday Ways to support me Watching liking subscribing and commenting on my videos Paypal Donation httppaypalmeAlexaASMRsounds Find me on Spotify and all other streaming platforms Regularly Updated Spotify httpsopenspotifycomartist2EhgjuObTmGoYLqtqoYYRF Itunes Apple Music httpsmusicapplecomusartistalexaasmr1462296792 httpsopenspotifycomartist0GAwykjWZ5scqjOIhzvXnT Connect with me httpswwwinstagramcomalexaasmrofficial httpswwwtiktokcomalexaasmrofficial Contact For business inquires ONLY please use this email alexaasmrofficialgmailcom Thank you for your support asmr asmrnotalking asmrsleep,Alexa ASMR,"[""asmr"", ""asmr no talking"", ""asmr scratching"", ""asmr scratching no talking"", ""asmr mic scratching"", ""asmr mic scratching no talking"", ""asmr mic scratching long nails"", ""asmr mic scratching with cover"", ""asmr scratching microphone"", ""asmr tapping"", ""asmr tapping no talking"", ""asmr tapping and scratching"", ""asmr mic tapping"", ""asmr massage"", ""asmr massage no talking"", ""asmr massage sleep"", ""asmr mic brushing"", ""asmr long nails"", ""asmr long nails scratching"", ""asmr triggers"", ""asmr sleep"", ""alexa asmr"", ""asmr tier list""]",682,hd,FALSE,7577,363,22,Hi everybody Welcome to my channelThank you very much for being here Im Alexa and i create no talking ASMR videosI like to try out different types of triggers such as tapping scratching tracing ear cleaning crinkles brushing etc I hope my videos bring you relaxation stress relief and most importantly sleep Thank you very much for your support Find all my social media links here httpslinktreealexaasmrofficial,asmr alexa asmr asmr no talking asmr sleep asmr triggers asmr videos asmr scratching asmr scratching no talking asmr mic scratching asmr mic scratching no talking asmr mic scratching long nails asmr mic scratching with cover asmr scratching microphone asmr tapping asmr tapping no talking asmr tapping and scratching asmr mic tapping asmr massage asmr massage no talking asmr massage sleep asmr long nails scratching asmr long nails asmr sleep relaxation,107000,509,2020-03-09 12:34:30.656901-05:00,0,7577,[],Entertainment,3.43,0.03,15,Friday,1,1,1,1,15,226,23,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
rqc_pS88_TM,2023-08-02 15:00:15-05:00,UC6pDS2qoRTcf0FFGARnS_tg,ASMR 20 Triggers in 20 Minutes Scratching Tapping Brushing Massage More No Talking 4K,In this ASMR no talking video I am combining different asmr triggers that change every minute Tapping scratching mic scratching mic tapping mic brushing ear massage head massage brain massage crinkles and more with different mic covers long nails brushes and mics I really hope this ASMR video can help you focus sleep and relax Best with headphones TIMESTAMPS 000 Preview 120 Mic Scratching Tapping 222 Brain Massage 3Dio Binaural Head Mic 323 Grey Mic Cover Yellow Nails 424 Yellow DIY Mic Cover Black Nails 526 Binaural Head Mic 4 Mics Fluffy Mic Covers 623 3Dio Mic Fluffy No Mic Cover 722 Mic Brushing Blue DIY Mic Cover 823 Grey Mic Cover Orange Nails 925 Mic Scratching Tapping Pink Claws 1014 Binaural Head Mic DIY Mic Cover 1114 Brain Massage Ear Massage 1224 Mic Brushing 3 Mics 1323 Red DIY Mic Cover Black Nails 1427 Sequin DIY Mic Cover Silver Nails 1525 Mic Scratching Tapping 1628 Mic Brushing 2 Mics 1733 Pink DIY Mic Cover Silver Nails 1834 Mic Scratching Tapping White Nails 1936 20 Mics DIY Mic Covers My upload schedule New ASMR YouTube Videos every Monday Wednesday Friday Ways to support me Watching liking subscribing and commenting on my videos Paypal Donation httppaypalmeAlexaASMRsounds Find me on Spotify and all other streaming platforms Regularly Updated Spotify httpsopenspotifycomartist2EhgjuObTmGoYLqtqoYYRF Itunes Apple Music httpsmusicapplecomusartistalexaasmr1462296792 httpsopenspotifycomartist0GAwykjWZ5scqjOIhzvXnT Connect with me httpswwwinstagramcomalexaasmrofficial httpswwwtiktokcomalexaasmrofficial Contact For business inquires ONLY please use this email alexaasmrofficialgmailcom Thank you for your support asmr asmrnotalking asmrsleep,Alexa ASMR,"[""asmr"", ""asmr no talking"", ""asmr scratching"", ""asmr scratching no talking"", ""asmr mic scratching"", ""asmr mic scratching no talking"", ""asmr mic scratching long nails"", ""asmr mic scratching with cover"", ""asmr scratching microphone"", ""asmr tapping"", ""asmr tapping no talking"", ""asmr tapping and scratching"", ""asmr mic tapping"", ""asmr massage"", ""asmr massage no talking"", ""asmr massage sleep"", ""asmr mic brushing"", ""asmr long nails"", ""asmr long nails scratching"", ""asmr triggers"", ""asmr sleep"", ""asmr relaxation"", ""alexa asmr""]",1239,hd,FALSE,12777,493,30,Hi everybody Welcome to my channelThank you very much for being here Im Alexa and i create no talking ASMR videosI like to try out different types of triggers such as tapping scratching tracing ear cleaning crinkles brushing etc I hope my videos bring you relaxation stress relief and most importantly sleep Thank you very much for your support Find all my social media links here httpslinktreealexaasmrofficial,asmr alexa asmr asmr no talking asmr sleep asmr triggers asmr videos asmr scratching asmr scratching no talking asmr mic scratching asmr mic scratching no talking asmr mic scratching long nails asmr mic scratching with cover asmr scratching microphone asmr tapping asmr tapping no talking asmr tapping and scratching asmr mic tapping asmr massage asmr massage no talking asmr massage sleep asmr long nails scratching asmr long nails asmr sleep relaxation,107000,509,2020-03-09 12:34:30.656901-05:00,0,12777,[],Entertainment,3.43,0.03,15,Wednesday,1,1,1,1,14,246,23,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
swyWOoa4xvw,2023-07-31 15:00:22-05:00,UC6pDS2qoRTcf0FFGARnS_tg,ASMR Mic Scratching Brain Scratching with 9 Mics XXL ULTRA LONG NAILS No Talking for Sleep,In this ASMR no talking video i am scratching 9 different mics with different mic covers fluffy mic covers foam mic covers no mic covers and XXL ultra long nails I really hope all the triggers mic scratching and brain scratching sounds of this ASMR video can help you sleep and relax Best with headphones My upload schedule New ASMR YouTube Videos every Monday Wednesday Friday Ways to support me Watching liking subscribing and commenting on my videos Paypal Donation httppaypalmeAlexaASMRsounds Find me on Spotify and all other streaming platforms Regularly Updated Spotify httpsopenspotifycomartist2EhgjuObTmGoYLqtqoYYRF Itunes Apple Music httpsmusicapplecomusartistalexaasmr1462296792 httpsopenspotifycomartist0GAwykjWZ5scqjOIhzvXnT Connect with me httpswwwinstagramcomalexaasmrofficial httpswwwtiktokcomalexaasmrofficial Contact For business inquires ONLY please use this email alexaasmrofficialgmailcom Thank you for your support asmr asmrnotalking asmrmicscratching asmrsleep,Alexa ASMR,"[""asmr"", ""asmr no talking"", ""asmr mic scratching"", ""asmr mic scratching no talking"", ""asmr mic scratching foam cover"", ""asmr mic scratching fluffy"", ""asmr mic scratching no cover"", ""asmr mic scratching long nails"", ""asmr scratching"", ""asmr scratching no talking"", ""asmr scratching microphone"", ""asmr scratching mic"", ""asmr scratching mic no talking"", ""asmr brain scratching"", ""asmr sleep"", ""asmr sleep no talking"", ""asmr sleep relaxation"", ""asmr long nails"", ""asmr long nails scratching"", ""asmr triggers"", ""alexa asmr""]",2403,hd,FALSE,12319,610,38,Hi everybody Welcome to my channelThank you very much for being here Im Alexa and i create no talking ASMR videosI like to try out different types of triggers such as tapping scratching tracing ear cleaning crinkles brushing etc I hope my videos bring you relaxation stress relief and most importantly sleep Thank you very much for your support Find all my social media links here httpslinktreealexaasmrofficial,asmr alexa asmr asmr no talking asmr sleep asmr triggers asmr videos asmr scratching asmr scratching no talking asmr mic scratching asmr mic scratching no talking asmr mic scratching long nails asmr mic scratching with cover asmr scratching microphone asmr tapping asmr tapping no talking asmr tapping and scratching asmr mic tapping asmr massage asmr massage no talking asmr massage sleep asmr long nails scratching asmr long nails asmr sleep relaxation,107000,509,2020-03-09 12:34:30.656901-05:00,0,12319,[],Entertainment,3.43,0.04,15,Monday,1,1,1,1,16,123,21,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
DD9GDZFgzWc,2023-07-28 15:00:09-05:00,UC6pDS2qoRTcf0FFGARnS_tg,ASMR TEST Do Nails Change the Sound Scratching Tapping Massage More No Talking 4K,In this ASMR no talking video I am comparing different type of nails stiletto nails coffin nails almond nails xxl ultra long nails DIY nails claws on a very intense ASMR test combining different asmr triggers for sleep and relaxation Tapping scratching mic scratching mic tapping ear massage head massage brain massage crinkles and more with different mic covers fluffy mic covers foam mic covers no mic covers and mics I really hope this ASMR video can help you focus sleep and relax Best with headphones TIMESTAMPS 000 Ready Start 031 Stiletto Nails Mic Scratching Foam Mic Covers 134 Coffin Nails Binaural Head Mic 239 Almond Nails Brain Massage Fluffy Cover 344 XXL Ultra Long Nails Fluffy Foam Mic Cover 445 Claws Surface Scratching 512 Claws Sushi Mat Tapping Scratching 546 Different Nail Shapes Tapping Scratching 651 DIY Claws Zoom Mic Foam Mic Cover 751 Stiletto Nails Binaural Head Mic 852 Coffin Nails Wooden Surface Tapping Scratching 953 Almond Nails Mic Scratching Tapping 1055 XXL Ultra Long Nails Foam Mic Cover 1158 White Claws Mic Scratching 1300 Different Nail Shapes Binaural Head Mic 1404 DIY Claws Tapping Scratching 1507 Stiletto Nails Binaural Head Mic 1607 Coffin Nails Purple Surface Tapping Scratching 1708 Almond Nails Glitter Surface Tapping Scratching 1808 Claws Binaural Head Mic Wig 1912 Different Nails Shapes Brain Massage Fluffy Mic Covers My upload schedule New ASMR YouTube Videos every Monday Wednesday Friday Ways to support me Watching liking subscribing and commenting on my videos Paypal Donation httppaypalmeAlexaASMRsounds Find me on Spotify and all other streaming platforms Regularly Updated Spotify httpsopenspotifycomartist2EhgjuObTmGoYLqtqoYYRF Itunes Apple Music httpsmusicapplecomusartistalexaasmr1462296792 httpsopenspotifycomartist0GAwykjWZ5scqjOIhzvXnT Connect with me httpswwwinstagramcomalexaasmrofficial httpswwwtiktokcomalexaasmrofficial Contact For business inquires ONLY please use this email alexaasmrofficialgmailcom Thank you for your support asmr asmrnotalking asmrsleep,Alexa ASMR,"[""asmr"", ""asmr no talking"", ""asmr scratching"", ""asmr scratching no talking"", ""asmr mic scratching"", ""asmr mic scratching no talking"", ""asmr mic scratching long nails"", ""asmr mic scratching with cover"", ""asmr mic scratching fluffy"", ""asmr scratching microphone"", ""asmr tapping"", ""asmr tapping no talking"", ""asmr tapping and scratching"", ""asmr mic tapping"", ""asmr massage"", ""asmr massage no talking"", ""asmr massage sleep"", ""asmr long nails"", ""asmr claws"", ""asmr claws on mic"", ""asmr triggers"", ""asmr sleep"", ""alexa asmr""]",1217,hd,FALSE,7682,359,27,Hi everybody Welcome to my channelThank you very much for being here Im Alexa and i create no talking ASMR videosI like to try out different types of triggers such as tapping scratching tracing ear cleaning crinkles brushing etc I hope my videos bring you relaxation stress relief and most importantly sleep Thank you very much for your support Find all my social media links here httpslinktreealexaasmrofficial,asmr alexa asmr asmr no talking asmr sleep asmr triggers asmr videos asmr scratching asmr scratching no talking asmr mic scratching asmr mic scratching no talking asmr mic scratching long nails asmr mic scratching with cover asmr scratching microphone asmr tapping asmr tapping no talking asmr tapping and scratching asmr mic tapping asmr massage asmr massage no talking asmr massage sleep asmr long nails scratching asmr long nails asmr sleep relaxation,107000,509,2020-03-09 12:34:30.656901-05:00,0,7682,[],Entertainment,3.43,0.04,15,Friday,1,1,1,1,14,290,23,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
xFwBN8IisbY,2023-07-26 15:00:30-05:00,UC6pDS2qoRTcf0FFGARnS_tg,ASMR Hypnotic Triggers Changing Every 60 Seconds Scratching Tapping Massage etc No Talking,In this ASMR no talking video I am combining different asmr triggers that change every minute Tapping scratching mic scratching mic tapping ear massage head massage brain massage crinkles and more with different mic covers fluffy mic covers foam mic covers no mic covers long nails and mics I really hope this ASMR video can help you focus sleep and relax Best with headphones TIMESTAMPS 000 Ready Start 031 Mic Scratching Blue Foam Mic Cover 135 Brain Massage Fluffy Mic Cover 240 3 Mics Foam Mic Covers 344 Brain Massage 4 Mics Fluffy Mic Covers 445 Scratching Tapping Blue Nails 545 Binaural Mic Scratching Foam Mic Covers 647 3 Mics Blue Foam Mic Covers 750 6 Mics Black Foam Mic Covers 854 10 Mics Fluffy No Mic Covers 958 Brain Scratching 1102 Brain Massage 1206 2 Mics No Mic Covers 1310 Mic Scratching Foam Mic Cover 1415 Tapping Scratching Pink Nails 1520 3 Mics Pink Foam No Mic Covers 1625 4 Mics Red Foam Mic Covers 1730 8 Mics Fluffy Foam Mic Covers 1835 15 Mics Foam No Mic Covers 1941 20 Mics Colorful Foam Covers Fluffy Covers My upload schedule New ASMR YouTube Videos every Monday Wednesday Friday Ways to support me Watching liking subscribing and commenting on my videos Paypal Donation httppaypalmeAlexaASMRsounds Find me on Spotify and all other streaming platforms Regularly Updated Spotify httpsopenspotifycomartist2EhgjuObTmGoYLqtqoYYRF Itunes Apple Music httpsmusicapplecomusartistalexaasmr1462296792 httpsopenspotifycomartist0GAwykjWZ5scqjOIhzvXnT Connect with me httpswwwinstagramcomalexaasmrofficial httpswwwtiktokcomalexaasmrofficial Contact For business inquires ONLY please use this email alexaasmrofficialgmailcom Thank you for your support asmr asmrnotalking asmrsleep,Alexa ASMR,"[""asmr"", ""asmr no talking"", ""asmr scratching"", ""asmr scratching no talking"", ""asmr mic scratching"", ""asmr mic scratching no talking"", ""asmr mic scratching long nails"", ""asmr mic scratching with cover"", ""asmr mic scratching fluffy"", ""asmr scratching microphone"", ""asmr tapping"", ""asmr tapping no talking"", ""asmr tapping and scratching"", ""asmr mic tapping"", ""asmr massage"", ""asmr massage no talking"", ""asmr massage sleep"", ""asmr long nails"", ""asmr triggers"", ""asmr hypnotic triggers"", ""asmr sleep"", ""asmr relax"", ""alexa asmr""]",1249,hd,FALSE,8792,387,29,Hi everybody Welcome to my channelThank you very much for being here Im Alexa and i create no talking ASMR videosI like to try out different types of triggers such as tapping scratching tracing ear cleaning crinkles brushing etc I hope my videos bring you relaxation stress relief and most importantly sleep Thank you very much for your support Find all my social media links here httpslinktreealexaasmrofficial,asmr alexa asmr asmr no talking asmr sleep asmr triggers asmr videos asmr scratching asmr scratching no talking asmr mic scratching asmr mic scratching no talking asmr mic scratching long nails asmr mic scratching with cover asmr scratching microphone asmr tapping asmr tapping no talking asmr tapping and scratching asmr mic tapping asmr massage asmr massage no talking asmr massage sleep asmr long nails scratching asmr long nails asmr sleep relaxation,107000,509,2020-03-09 12:34:30.656901-05:00,0,8792,[],Entertainment,3.43,0.05,15,Wednesday,1,1,1,1,13,255,23,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
N0tA0J7kuL0,2023-07-24 15:00:04-05:00,UC6pDS2qoRTcf0FFGARnS_tg,ASMR 30 Triggers in 30 Minutes Scratching Tapping Brushing Massage etc No Talking 4K,In this ASMR no talking video I am combining different asmr triggers that change every minute Tapping scratching mic scratching mic tapping mic brushing ear massage head massage brain massage crinkles and more with different mic covers fluffy mic covers foam mic covers no mic covers long nails brushes and mics I really hope this ASMR video can help you focus sleep and relax Best with headphones TIMESTAMPS 000 Ready Start 046 Mic Scratching Brushing 150 Brain Massage Binaural Head Mic 254 8 Mics Fluffy Foam No Mic Covers 402 Mic Scratching Pink Comb 506 2 Mics DIY Mic Covers 611 Mic Brushing 2 Mics 716 Brain Massage Binaural Head Mic 821 Mic Scratching Brushing Silicone Brush 927 Tapping Brushing Yellow DIY Cover 1029 Brain Massage 3 Mics Fluffy Covers 1132 8 Mics DIY Mic Covers Brush 1232 Mic Scratching Brushing No Cover 1332 Gold Claws Brush Foam Cover 1433 Mic Brushing Scratching 3 Mics 1536 Ear Massage Binaural Head Mic 1636 Mic Brushing Blue DIY Mic Cover 1738 Brain Massage 2 Brushes 1840 3 Mics No Mic Covers Brush 1945 3 Mics DIY Mic Covers 2051 Brain Massage Red Feather Brush 2156 Brain Massage Fluffy Mic Cover Roller 2300 Claws Pink Brush 2400 Pink DIY Mic Cover Brush 2502 3 Mics No Mic Covers 2604 Ear Massage Binaural Head Mic 2707 Mic Scratching Massage Blue Brush 2808 DIY Mic Cover Brush 2910 Mic Brushing No Mic Cover My upload schedule New ASMR YouTube Videos every Monday Wednesday Friday Ways to support me Watching liking subscribing and commenting on my videos Paypal Donation httppaypalmeAlexaASMRsounds Find me on Spotify and all other streaming platforms Regularly Updated Spotify httpsopenspotifycomartist2EhgjuObTmGoYLqtqoYYRF Itunes Apple Music httpsmusicapplecomusartistalexaasmr1462296792 httpsopenspotifycomartist0GAwykjWZ5scqjOIhzvXnT Connect with me httpswwwinstagramcomalexaasmrofficial httpswwwtiktokcomalexaasmrofficial Contact For business inquires ONLY please use this email alexaasmrofficialgmailcom Thank you for your support asmr asmrnotalking asmrsleep,Alexa ASMR,"[""asmr"", ""asmr no talking"", ""asmr scratching"", ""asmr scratching no talking"", ""asmr mic scratching"", ""asmr mic scratching no talking"", ""asmr mic scratching long nails"", ""asmr mic scratching with cover"", ""asmr mic scratching fluffy"", ""asmr scratching microphone"", ""asmr tapping"", ""asmr tapping no talking"", ""asmr tapping and scratching"", ""asmr mic tapping"", ""asmr massage"", ""asmr massage no talking"", ""asmr massage sleep"", ""asmr mic brushing"", ""asmr long nails"", ""asmr triggers"", ""asmr sleep"", ""asmr relaxation"", ""alexa asmr""]",1813,hd,FALSE,9246,374,41,Hi everybody Welcome to my channelThank you very much for being here Im Alexa and i create no talking ASMR videosI like to try out different types of triggers such as tapping scratching tracing ear cleaning crinkles brushing etc I hope my videos bring you relaxation stress relief and most importantly sleep Thank you very much for your support Find all my social media links here httpslinktreealexaasmrofficial,asmr alexa asmr asmr no talking asmr sleep asmr triggers asmr videos asmr scratching asmr scratching no talking asmr mic scratching asmr mic scratching no talking asmr mic scratching long nails asmr mic scratching with cover asmr scratching microphone asmr tapping asmr tapping no talking asmr tapping and scratching asmr mic tapping asmr massage asmr massage no talking asmr massage sleep asmr long nails scratching asmr long nails asmr sleep relaxation,107000,509,2020-03-09 12:34:30.656901-05:00,0,9246,[],Entertainment,3.43,0.06,15,Monday,1,1,1,1,14,305,23,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
